188.000	1.20304	339.572
190.000	1.20281	339.564
192.000	1.20258	339.556
194.000	1.20235	339.549
196.000	1.20212	339.541
198.000	1.20188	339.533
200.000	1.20165	339.526
202.000	1.20142	339.518
204.000	1.20119	339.510
206.000	1.20096	339.502
208.000	1.20072	339.495
210.000	1.20049	339.487
212.000	1.20026	339.479
214.000	1.20003	339.472
216.000	1.19980	339.464
218.000	1.19957	339.456
220.000	1.19934	339.449
222.000	1.19910	339.441
224.000	1.19887	339.433
226.000	1.19864	339.426
228.000	1.19841	339.418
230.000	1.19818	339.410
232.000	1.19795	339.402
234.000	1.19772	339.395
236.000	1.19749	339.387
238.000	1.19725	339.379
240.000	1.19702	339.372
242.000	1.19679	339.364
244.000	1.19656	339.356
246.000	1.19633	339.349
248.000	1.19610	339.341
250.000	1.19587	339.333
252.000	1.19564	339.325
254.000	1.19541	339.318
256.000	1.19518	339.310
258.000	1.19494	339.302
260.000	1.19471	339.295
262.000	1.19448	339.287
264.000	1.19425	339.279
266.000	1.19402	339.272
268.000	1.19379	339.264
270.000	1.19356	339.256
272.000	1.19333	339.248
274.000	1.19310	339.241
276.000	1.19287	339.233
278.000	1.19264	339.225
280.000	1.19241	339.218
282.000	1.19218	339.210
284.000	1.19195	339.202
286.000	1.19172	339.195
288.000	1.19149	339.187
290.000	1.19126	339.179
292.000	1.19103	339.171
294.000	1.19080	339.164
296.000	1.19057	339.156
298.000	1.19034	339.148
300.000	1.19011	339.141
302.000	1.18988	339.133
304.000	1.18965	339.125
306.000	1.18942	339.118
308.000	1.18919	339.110
310.000	1.18896	339.102
312.000	1.18873	339.094
314.000	1.18850	339.087
316.000	1.18827	339.079
318.000	1.18804	339.071
320.000	1.18781	339.064
322.000	1.18758	339.056
324.000	1.18735	339.048
326.000	1.18712	339.041
328.000	1.18689	339.033
330.000	1.18666	339.025
332.000	1.18643	339.017
334.000	1.18620	339.010
336.000	1.18597	339.002
338.000	1.18574	338.994
340.000	1.18551	338.987
342.000	1.18528	338.979
344.000	1.18505	338.971
346.000	1.18482	338.963
348.000	1.18459	338.956
350.000	1.18436	338.948
352.000	1.18414	338.940
354.000	1.18391	338.933
356.000	1.18368	338.925
358.000	1.18345	338.917
360.000	1.18322	338.910
362.000	1.18299	338.902
364.000	1.18276	338.894
366.000	1.18253	338.886
368.000	1.18230	338.879
370.000	1.18207	338.871
372.000	1.18185	338.863
374.000	1.18162	338.856
376.000	1.18139	338.848
378.000	1.18116	338.840
380.000	1.18093	338.832
382.000	1.18070	338.825
384.000	1.18047	338.817
386.000	1.18024	338.809
388.000	1.18002	338.802
390.000	1.17979	338.794
392.000	1.17956	338.786
394.000	1.17933	338.778
396.000	1.17910	338.771
398.000	1.17887	338.763
400.000	1.17864	338.755
402.000	1.17842	338.748
404.000	1.17819	338.740
406.000	1.17796	338.732
408.000	1.17773	338.724
410.000	1.17750	338.717
412.000	1.17728	338.709
414.000	1.17705	338.701
416.000	1.17682	338.694
418.000	1.17659	338.686
420.000	1.17636	338.678
422.000	1.17613	338.671
424.000	1.17591	338.663
426.000	1.17568	338.655
428.000	1.17545	338.647
430.000	1.17522	338.640
432.000	1.17500	338.632
434.000	1.17477	338.624
436.000	1.17454	338.617
438.000	1.17431	338.609
440.000	1.17408	338.601
442.000	1.17386	338.593
444.000	1.17363	338.586
446.000	1.17340	338.578
448.000	1.17317	338.570
450.000	1.17295	338.563
452.000	1.17272	338.555
454.000	1.17249	338.547
456.000	1.17226	338.539
458.000	1.17204	338.532
460.000	1.17181	338.524
462.000	1.17158	338.516
464.000	1.17135	338.508
466.000	1.17113	338.501
468.000	1.17090	338.493
470.000	1.17067	338.485
472.000	1.17045	338.478
474.000	1.17022	338.470
476.000	1.16999	338.462
478.000	1.16976	338.454
480.000	1.16954	338.447
482.000	1.16931	338.439
484.000	1.16908	338.431
486.000	1.16886	338.424
488.000	1.16863	338.416
490.000	1.16840	338.408
492.000	1.16818	338.400
494.000	1.16795	338.393
496.000	1.16772	338.385
498.000	1.16750	338.377
500.000	1.16727	338.370
502.000	1.16704	338.362
504.000	1.16682	338.354
506.000	1.16659	338.346
508.000	1.16636	338.339
510.000	1.16614	338.331
512.000	1.16591	338.323
514.000	1.16568	338.316
516.000	1.16546	338.308
518.000	1.16523	338.300
520.000	1.16500	338.292
522.000	1.16478	338.285
524.000	1.16455	338.277
526.000	1.16432	338.269
528.000	1.16410	338.261
530.000	1.16387	338.254
532.000	1.16365	338.246
534.000	1.16342	338.238
536.000	1.16319	338.231
538.000	1.16297	338.223
540.000	1.16274	338.215
542.000	1.16252	338.207
544.000	1.16229	338.200
546.000	1.16206	338.192
548.000	1.16184	338.184
550.000	1.16161	338.177
552.000	1.16139	338.169
554.000	1.16116	338.161
556.000	1.16094	338.153
558.000	1.16071	338.146
560.000	1.16048	338.138
562.000	1.16026	338.130
564.000	1.16003	338.122
566.000	1.15981	338.115
568.000	1.15958	338.107
570.000	1.15936	338.099
572.000	1.15913	338.092
574.000	1.15890	338.084
576.000	1.15868	338.076
578.000	1.15845	338.068
580.000	1.15823	338.061
582.000	1.15800	338.053
584.000	1.15778	338.045
586.000	1.15755	338.037
588.000	1.15733	338.030
590.000	1.15710	338.022
592.000	1.15688	338.014
594.000	1.15665	338.007
596.000	1.15643	337.999
598.000	1.15620	337.991
600.000	1.15598	337.983
602.000	1.15575	337.976
604.000	1.15553	337.968
606.000	1.15530	337.960
608.000	1.15508	337.952
610.000	1.15485	337.945
612.000	1.15463	337.937
614.000	1.15440	337.929
616.000	1.15418	337.922
618.000	1.15395	337.914
620.000	1.15373	337.906
622.000	1.15350	337.898
624.000	1.15328	337.891
626.000	1.15305	337.883
628.000	1.15283	337.875
630.000	1.15261	337.867
632.000	1.15238	337.860
634.000	1.15216	337.852
636.000	1.15193	337.844
638.000	1.15171	337.836
640.000	1.15148	337.829
642.000	1.15126	337.821
644.000	1.15104	337.813
646.000	1.15081	337.806
648.000	1.15059	337.798
650.000	1.15036	337.790
652.000	1.15014	337.782
654.000	1.14991	337.775
656.000	1.14969	337.767
658.000	1.14947	337.759
660.000	1.14924	337.751
662.000	1.14902	337.744
664.000	1.14879	337.736
666.000	1.14857	337.728
668.000	1.14835	337.720
670.000	1.14812	337.713
672.000	1.14790	337.705
674.000	1.14767	337.697
676.000	1.14745	337.690
678.000	1.14723	337.682
680.000	1.14700	337.674
682.000	1.14678	337.666
684.000	1.14656	337.659
686.000	1.14633	337.651
688.000	1.14611	337.643
690.000	1.14589	337.635
692.000	1.14566	337.628
694.000	1.14544	337.620
696.000	1.14522	337.612
698.000	1.14499	337.604
700.000	1.14477	337.597
702.000	1.14455	337.589
704.000	1.14432	337.581
706.000	1.14410	337.573
708.000	1.14388	337.566
710.000	1.14365	337.558
712.000	1.14343	337.550
714.000	1.14321	337.543
716.000	1.14298	337.535
718.000	1.14276	337.527
720.000	1.14254	337.519
722.000	1.14231	337.512
724.000	1.14209	337.504
726.000	1.14187	337.496
728.000	1.14165	337.488
730.000	1.14142	337.481
732.000	1.14120	337.473
734.000	1.14098	337.465
736.000	1.14075	337.457
738.000	1.14053	337.450
740.000	1.14031	337.442
742.000	1.14009	337.434
744.000	1.13986	337.426
746.000	1.13964	337.419
748.000	1.13942	337.411
750.000	1.13920	337.403
752.000	1.13897	337.395
754.000	1.13875	337.388
756.000	1.13853	337.380
758.000	1.13831	337.372
760.000	1.13808	337.364
762.000	1.13786	337.357
764.000	1.13764	337.349
766.000	1.13742	337.341
768.000	1.13719	337.334
770.000	1.13697	337.326
772.000	1.13675	337.318
774.000	1.13653	337.310
776.000	1.13631	337.303
778.000	1.13608	337.295
780.000	1.13586	337.287
782.000	1.13564	337.279
784.000	1.13542	337.272
786.000	1.13520	337.264
788.000	1.13497	337.256
790.000	1.13475	337.248
792.000	1.13453	337.241
794.000	1.13431	337.233
796.000	1.13409	337.225
798.000	1.13387	337.217
800.000	1.13364	337.210
802.000	1.13342	337.202
804.000	1.13320	337.194
806.000	1.13298	337.186
808.000	1.13276	337.179
810.000	1.13254	337.171
812.000	1.13231	337.163
814.000	1.13209	337.155
816.000	1.13187	337.148
818.000	1.13165	337.140
820.000	1.13143	337.132
822.000	1.13121	337.124
824.000	1.13099	337.117
826.000	1.13077	337.109
828.000	1.13054	337.101
830.000	1.13032	337.093
832.000	1.13010	337.086
834.000	1.12988	337.078
836.000	1.12966	337.070
838.000	1.12944	337.062
840.000	1.12922	337.055
842.000	1.12900	337.047
844.000	1.12878	337.039
846.000	1.12855	337.031
848.000	1.12833	337.024
850.000	1.12811	337.016
852.000	1.12789	337.008
854.000	1.12767	337.000
856.000	1.12745	336.993
858.000	1.12723	336.985
860.000	1.12701	336.977
862.000	1.12679	336.969
864.000	1.12657	336.962
866.000	1.12635	336.954
868.000	1.12613	336.946
870.000	1.12591	336.938
872.000	1.12569	336.931
874.000	1.12546	336.923
876.000	1.12524	336.915
878.000	1.12502	336.907
880.000	1.12480	336.900
882.000	1.12458	336.892
884.000	1.12436	336.884
886.000	1.12414	336.876
888.000	1.12392	336.869
890.000	1.12370	336.861
892.000	1.12348	336.853
894.000	1.12326	336.845
896.000	1.12304	336.838
898.000	1.12282	336.830
900.000	1.12260	336.822
902.000	1.12238	336.814
904.000	1.12216	336.807
906.000	1.12194	336.799
908.000	1.12172	336.791
910.000	1.12150	336.783
912.000	1.12128	336.776
914.000	1.12106	336.768
916.000	1.12084	336.760
918.000	1.12062	336.752
920.000	1.12040	336.744
922.000	1.12018	336.737
924.000	1.11996	336.729
926.000	1.11974	336.721
928.000	1.11953	336.713
930.000	1.11931	336.706
932.000	1.11909	336.698
934.000	1.11887	336.690
936.000	1.11865	336.682
938.000	1.11843	336.675
940.000	1.11821	336.667
942.000	1.11799	336.659
944.000	1.11777	336.651
946.000	1.11755	336.644
948.000	1.11733	336.636
950.000	1.11711	336.628
952.000	1.11689	336.620
954.000	1.11667	336.613
956.000	1.11645	336.605
958.000	1.11624	336.597
960.000	1.11602	336.589
962.000	1.11580	336.582
964.000	1.11558	336.574
966.000	1.11536	336.566
968.000	1.11514	336.558
970.000	1.11492	336.550
972.000	1.11470	336.543
974.000	1.11448	336.535
976.000	1.11427	336.527
978.000	1.11405	336.519
980.000	1.11383	336.512
982.000	1.11361	336.504
984.000	1.11339	336.496
986.000	1.11317	336.488
988.000	1.11295	336.481
990.000	1.11273	336.473
992.000	1.11252	336.465
994.000	1.11230	336.457
996.000	1.11208	336.450
998.000	1.11186	336.442
1000.00	1.11164	336.434
1002.00	1.11142	336.426
1004.00	1.11121	336.419
1006.00	1.11099	336.411
1008.00	1.11077	336.403
1010.00	1.11055	336.395
1012.00	1.11033	336.387
1014.00	1.11011	336.380
1016.00	1.10990	336.372
1018.00	1.10968	336.364
1020.00	1.10946	336.356
1022.00	1.10924	336.349
1024.00	1.10902	336.341
1026.00	1.10881	336.333
1028.00	1.10859	336.325
1030.00	1.10837	336.318
1032.00	1.10815	336.310
1034.00	1.10794	336.302
1036.00	1.10772	336.294
1038.00	1.10750	336.286
1040.00	1.10728	336.279
1042.00	1.10706	336.271
1044.00	1.10685	336.263
1046.00	1.10663	336.255
1048.00	1.10641	336.248
1050.00	1.10619	336.240
1052.00	1.10598	336.232
1054.00	1.10576	336.224
1056.00	1.10554	336.217
1058.00	1.10532	336.209
1060.00	1.10511	336.201
1062.00	1.10489	336.193
1064.00	1.10467	336.185
1066.00	1.10445	336.178
1068.00	1.10424	336.170
1070.00	1.10402	336.162
1072.00	1.10380	336.154
1074.00	1.10359	336.147
1076.00	1.10337	336.139
1078.00	1.10315	336.131
1080.00	1.10293	336.123
1082.00	1.10272	336.116
1084.00	1.10250	336.108
1086.00	1.10228	336.100
1088.00	1.10207	336.092
1090.00	1.10185	336.084
1092.00	1.10163	336.077
1094.00	1.10142	336.069
1096.00	1.10120	336.061
1098.00	1.10098	336.053
1100.00	1.10077	336.046
1102.00	1.10055	336.038
1104.00	1.10033	336.030
1106.00	1.10012	336.022
1108.00	1.09990	336.015
1110.00	1.09968	336.007
1112.00	1.09947	335.999
1114.00	1.09925	335.991
1116.00	1.09903	335.983
1118.00	1.09882	335.976
1120.00	1.09860	335.968
1122.00	1.09838	335.960
1124.00	1.09817	335.952
1126.00	1.09795	335.945
1128.00	1.09773	335.937
1130.00	1.09752	335.929
1132.00	1.09730	335.921
1134.00	1.09709	335.913
1136.00	1.09687	335.906
1138.00	1.09665	335.898
1140.00	1.09644	335.890
1142.00	1.09622	335.882
1144.00	1.09600	335.875
1146.00	1.09579	335.867
1148.00	1.09557	335.859
1150.00	1.09536	335.851
1152.00	1.09514	335.843
1154.00	1.09493	335.836
1156.00	1.09471	335.828
1158.00	1.09449	335.820
1160.00	1.09428	335.812
1162.00	1.09406	335.805
1164.00	1.09385	335.797
1166.00	1.09363	335.789
1168.00	1.09342	335.781
1170.00	1.09320	335.773
1172.00	1.09298	335.766
1174.00	1.09277	335.758
1176.00	1.09255	335.750
1178.00	1.09234	335.742
1180.00	1.09212	335.735
1182.00	1.09191	335.727
1184.00	1.09169	335.719
1186.00	1.09148	335.711
1188.00	1.09126	335.703
1190.00	1.09105	335.696
1192.00	1.09083	335.688
1194.00	1.09061	335.680
1196.00	1.09040	335.672
1198.00	1.09018	335.664
1200.00	1.08997	335.657
1202.00	1.08975	335.649
1204.00	1.08954	335.641
1206.00	1.08932	335.633
1208.00	1.08911	335.626
1210.00	1.08889	335.618
1212.00	1.08868	335.610
1214.00	1.08846	335.602
1216.00	1.08825	335.594
1218.00	1.08803	335.587
1220.00	1.08782	335.579
1222.00	1.08761	335.571
1224.00	1.08739	335.563
1226.00	1.08718	335.556
1228.00	1.08696	335.548
1230.00	1.08675	335.540
1232.00	1.08653	335.532
1234.00	1.08632	335.524
1236.00	1.08610	335.517
1238.00	1.08589	335.509
1240.00	1.08567	335.501
1242.00	1.08546	335.493
1244.00	1.08524	335.485
1246.00	1.08503	335.478
1248.00	1.08482	335.470
1250.00	1.08460	335.462
1252.00	1.08439	335.454
1254.00	1.08417	335.447
1256.00	1.08396	335.439
1258.00	1.08375	335.431
1260.00	1.08353	335.423
1262.00	1.08332	335.415
1264.00	1.08310	335.408
1266.00	1.08289	335.400
1268.00	1.08267	335.392
1270.00	1.08246	335.384
1272.00	1.08225	335.376
1274.00	1.08203	335.369
1276.00	1.08182	335.361
1278.00	1.08161	335.353
1280.00	1.08139	335.345
1282.00	1.08118	335.337
1284.00	1.08096	335.330
1286.00	1.08075	335.322
1288.00	1.08054	335.314
1290.00	1.08032	335.306
1292.00	1.08011	335.299
1294.00	1.07990	335.291
1296.00	1.07968	335.283
1298.00	1.07947	335.275
1300.00	1.07925	335.267
1302.00	1.07904	335.260
1304.00	1.07883	335.252
1306.00	1.07861	335.244
1308.00	1.07840	335.236
1310.00	1.07819	335.228
1312.00	1.07797	335.221
1314.00	1.07776	335.213
1316.00	1.07755	335.205
1318.00	1.07733	335.197
1320.00	1.07712	335.189
1322.00	1.07691	335.182
1324.00	1.07670	335.174
1326.00	1.07648	335.166
1328.00	1.07627	335.158
1330.00	1.07606	335.150
1332.00	1.07584	335.143
1334.00	1.07563	335.135
1336.00	1.07542	335.127
1338.00	1.07520	335.119
1340.00	1.07499	335.112
1342.00	1.07478	335.104
1344.00	1.07457	335.096
1346.00	1.07435	335.088
1348.00	1.07414	335.080
1350.00	1.07393	335.073
1352.00	1.07372	335.065
1354.00	1.07350	335.057
1356.00	1.07329	335.049
1358.00	1.07308	335.041
1360.00	1.07286	335.034
1362.00	1.07265	335.026
1364.00	1.07244	335.018
1366.00	1.07223	335.010
1368.00	1.07201	335.002
1370.00	1.07180	334.995
1372.00	1.07159	334.987
1374.00	1.07138	334.979
1376.00	1.07117	334.971
1378.00	1.07095	334.963
1380.00	1.07074	334.956
1382.00	1.07053	334.948
1384.00	1.07032	334.940
1386.00	1.07010	334.932
1388.00	1.06989	334.924
1390.00	1.06968	334.917
1392.00	1.06947	334.909
1394.00	1.06926	334.901
1396.00	1.06904	334.893
1398.00	1.06883	334.885
1400.00	1.06862	334.878
1402.00	1.06841	334.870
1404.00	1.06820	334.862
1406.00	1.06799	334.854
1408.00	1.06777	334.846
1410.00	1.06756	334.839
1412.00	1.06735	334.831
1414.00	1.06714	334.823
1416.00	1.06693	334.815
1418.00	1.06672	334.807
1420.00	1.06650	334.800
1422.00	1.06629	334.792
1424.00	1.06608	334.784
1426.00	1.06587	334.776
1428.00	1.06566	334.768
1430.00	1.06545	334.761
1432.00	1.06524	334.753
1434.00	1.06502	334.745
1436.00	1.06481	334.737
1438.00	1.06460	334.729
1440.00	1.06439	334.722
1442.00	1.06418	334.714
1444.00	1.06397	334.706
1446.00	1.06376	334.698
1448.00	1.06355	334.690
1450.00	1.06333	334.683
1452.00	1.06312	334.675
1454.00	1.06291	334.667
1456.00	1.06270	334.659
1458.00	1.06249	334.651
1460.00	1.06228	334.643
1462.00	1.06207	334.636
1464.00	1.06186	334.628
1466.00	1.06165	334.620
1468.00	1.06144	334.612
1470.00	1.06123	334.604
1472.00	1.06101	334.597
1474.00	1.06080	334.589
1476.00	1.06059	334.581
1478.00	1.06038	334.573
1480.00	1.06017	334.565
1482.00	1.05996	334.558
1484.00	1.05975	334.550
1486.00	1.05954	334.542
1488.00	1.05933	334.534
1490.00	1.05912	334.526
1492.00	1.05891	334.519
1494.00	1.05870	334.511
1496.00	1.05849	334.503
1498.00	1.05828	334.495
1500.00	1.05807	334.487
1502.00	1.05786	334.480
1504.00	1.05765	334.472
1506.00	1.05744	334.464
1508.00	1.05723	334.456
1510.00	1.05702	334.448
1512.00	1.05681	334.440
1514.00	1.05660	334.433
1516.00	1.05639	334.425
1518.00	1.05618	334.417
1520.00	1.05597	334.409
1522.00	1.05576	334.401
1524.00	1.05555	334.394
1526.00	1.05534	334.386
1528.00	1.05513	334.378
1530.00	1.05492	334.370
1532.00	1.05471	334.362
1534.00	1.05450	334.355
1536.00	1.05429	334.347
1538.00	1.05408	334.339
1540.00	1.05387	334.331
1542.00	1.05366	334.323
1544.00	1.05345	334.315
1546.00	1.05324	334.308
1548.00	1.05303	334.300
1550.00	1.05282	334.292
1552.00	1.05261	334.284
1554.00	1.05240	334.276
1556.00	1.05219	334.269
1558.00	1.05198	334.261
1560.00	1.05177	334.253
1562.00	1.05156	334.245
1564.00	1.05136	334.237
1566.00	1.05115	334.230
1568.00	1.05094	334.222
1570.00	1.05073	334.214
1572.00	1.05052	334.206
1574.00	1.05031	334.198
1576.00	1.05010	334.190
1578.00	1.04989	334.183
1580.00	1.04968	334.175
1582.00	1.04947	334.167
1584.00	1.04926	334.159
1586.00	1.04906	334.151
1588.00	1.04885	334.144
1590.00	1.04864	334.136
1592.00	1.04843	334.128
1594.00	1.04822	334.120
1596.00	1.04801	334.112
1598.00	1.04780	334.104
1600.00	1.04759	334.097
1602.00	1.04739	334.089
1604.00	1.04718	334.081
1606.00	1.04697	334.073
1608.00	1.04676	334.065
1610.00	1.04655	334.058
1612.00	1.04634	334.050
1614.00	1.04613	334.042
1616.00	1.04593	334.034
1618.00	1.04572	334.026
1620.00	1.04551	334.018
1622.00	1.04530	334.011
1624.00	1.04509	334.003
1626.00	1.04488	333.995
1628.00	1.04468	333.987
1630.00	1.04447	333.979
1632.00	1.04426	333.972
1634.00	1.04405	333.964
1636.00	1.04384	333.956
1638.00	1.04363	333.948
1640.00	1.04343	333.940
1642.00	1.04322	333.932
1644.00	1.04301	333.925
1646.00	1.04280	333.917
1648.00	1.04259	333.909
1650.00	1.04239	333.901
1652.00	1.04218	333.893
1654.00	1.04197	333.885
1656.00	1.04176	333.878
1658.00	1.04156	333.870
1660.00	1.04135	333.862
1662.00	1.04114	333.854
1664.00	1.04093	333.846
1666.00	1.04072	333.839
1668.00	1.04052	333.831
1670.00	1.04031	333.823
1672.00	1.04010	333.815
1674.00	1.03989	333.807
1676.00	1.03969	333.799
1678.00	1.03948	333.792
1680.00	1.03927	333.784
1682.00	1.03906	333.776
1684.00	1.03886	333.768
1686.00	1.03865	333.760
1688.00	1.03844	333.752
1690.00	1.03824	333.745
1692.00	1.03803	333.737
1694.00	1.03782	333.729
1696.00	1.03761	333.721
1698.00	1.03741	333.713
1700.00	1.03720	333.705
1702.00	1.03699	333.698
1704.00	1.03679	333.690
1706.00	1.03658	333.682
1708.00	1.03637	333.674
1710.00	1.03616	333.666
1712.00	1.03596	333.659
1714.00	1.03575	333.651
1716.00	1.03554	333.643
1718.00	1.03534	333.635
1720.00	1.03513	333.627
1722.00	1.03492	333.619
1724.00	1.03472	333.612
1726.00	1.03451	333.604
1728.00	1.03430	333.596
1730.00	1.03410	333.588
1732.00	1.03389	333.580
1734.00	1.03368	333.572
1736.00	1.03348	333.565
1738.00	1.03327	333.557
1740.00	1.03306	333.549
1742.00	1.03286	333.541
1744.00	1.03265	333.533
1746.00	1.03245	333.525
1748.00	1.03224	333.518
1750.00	1.03203	333.510
1752.00	1.03183	333.502
1754.00	1.03162	333.494
1756.00	1.03141	333.486
1758.00	1.03121	333.478
1760.00	1.03100	333.471
1762.00	1.03080	333.463
1764.00	1.03059	333.455
1766.00	1.03038	333.447
1768.00	1.03018	333.439
1770.00	1.02997	333.431
1772.00	1.02976	333.424
1774.00	1.02956	333.416
1776.00	1.02935	333.408
1778.00	1.02915	333.400
1780.00	1.02894	333.392
1782.00	1.02874	333.384
1784.00	1.02853	333.377
1786.00	1.02832	333.369
1788.00	1.02812	333.361
1790.00	1.02791	333.353
1792.00	1.02771	333.345
1794.00	1.02750	333.337
1796.00	1.02730	333.330
1798.00	1.02709	333.322
1800.00	1.02688	333.314
1802.00	1.02668	333.306
1804.00	1.02647	333.298
1806.00	1.02627	333.290
1808.00	1.02606	333.283
1810.00	1.02586	333.275
1812.00	1.02565	333.267
1814.00	1.02545	333.259
1816.00	1.02524	333.251
1818.00	1.02504	333.243
1820.00	1.02483	333.235
1822.00	1.02463	333.228
1824.00	1.02442	333.220
1826.00	1.02422	333.212
1828.00	1.02401	333.204
1830.00	1.02381	333.196
1832.00	1.02360	333.188
1834.00	1.02340	333.181
1836.00	1.02319	333.173
1838.00	1.02299	333.165
1840.00	1.02278	333.157
1842.00	1.02258	333.149
1844.00	1.02237	333.141
1846.00	1.02217	333.134
1848.00	1.02196	333.126
1850.00	1.02176	333.118
1852.00	1.02155	333.110
1854.00	1.02135	333.102
1856.00	1.02114	333.094
1858.00	1.02094	333.086
1860.00	1.02073	333.079
1862.00	1.02053	333.071
1864.00	1.02032	333.063
1866.00	1.02012	333.055
1868.00	1.01992	333.047
1870.00	1.01971	333.039
1872.00	1.01951	333.032
1874.00	1.01930	333.024
1876.00	1.01910	333.016
1878.00	1.01889	333.008
1880.00	1.01869	333.000
1882.00	1.01849	332.992
1884.00	1.01828	332.985
1886.00	1.01808	332.977
1888.00	1.01787	332.969
1890.00	1.01767	332.961
1892.00	1.01746	332.953
1894.00	1.01726	332.945
1896.00	1.01706	332.937
1898.00	1.01685	332.930
1900.00	1.01665	332.922
1902.00	1.01644	332.914
1904.00	1.01624	332.906
1906.00	1.01604	332.898
1908.00	1.01583	332.890
1910.00	1.01563	332.883
1912.00	1.01543	332.875
1914.00	1.01522	332.867
1916.00	1.01502	332.859
1918.00	1.01481	332.851
1920.00	1.01461	332.843
1922.00	1.01441	332.835
1924.00	1.01420	332.828
1926.00	1.01400	332.820
1928.00	1.01380	332.812
1930.00	1.01359	332.804
1932.00	1.01339	332.796
1934.00	1.01319	332.788
1936.00	1.01298	332.781
1938.00	1.01278	332.773
1940.00	1.01258	332.765
1942.00	1.01237	332.757
1944.00	1.01217	332.749
1946.00	1.01197	332.741
1948.00	1.01176	332.733
1950.00	1.01156	332.726
1952.00	1.01136	332.718
1954.00	1.01115	332.710
1956.00	1.01095	332.702
1958.00	1.01075	332.694
1960.00	1.01054	332.686
1962.00	1.01034	332.678
1964.00	1.01014	332.671
1966.00	1.00994	332.663
1968.00	1.00973	332.655
1970.00	1.00953	332.647
1972.00	1.00933	332.639
1974.00	1.00912	332.631
1976.00	1.00892	332.623
1978.00	1.00872	332.616
1980.00	1.00852	332.608
1982.00	1.00831	332.600
1984.00	1.00811	332.592
1986.00	1.00791	332.584
1988.00	1.00771	332.576
1990.00	1.00750	332.569
1992.00	1.00730	332.561
1994.00	1.00710	332.553
1996.00	1.00690	332.545
1998.00	1.00669	332.537
2000.00	1.00649	332.529
2002.00	1.00629	332.521
2004.00	1.00609	332.514
2006.00	1.00588	332.506
2008.00	1.00568	332.498
2010.00	1.00548	332.490
2012.00	1.00528	332.482
2014.00	1.00507	332.474
2016.00	1.00487	332.466
2018.00	1.00467	332.459
2020.00	1.00447	332.451
2022.00	1.00427	332.443
2024.00	1.00406	332.435
2026.00	1.00386	332.427
2028.00	1.00366	332.419
2030.00	1.00346	332.411
2032.00	1.00326	332.404
2034.00	1.00305	332.396
2036.00	1.00285	332.388
2038.00	1.00265	332.380
2040.00	1.00245	332.372
2042.00	1.00225	332.364
2044.00	1.00205	332.356
2046.00	1.00184	332.349
2048.00	1.00164	332.341
2050.00	1.00144	332.333
2052.00	1.00124	332.325
2054.00	1.00104	332.317
2056.00	1.00084	332.309
2058.00	1.00063	332.301
2060.00	1.00043	332.293
2062.00	1.00023	332.286
